id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
00f42bba1bb79b76dc30e5a2,Shape-Datei öffnen,Öppna Shape-fil,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,093425ebc01918a81e33bc4c,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
2d66db4b62bb2f4bfb35ba8b,Saat,Sådd,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,0d0786786b7950902a5264c1,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
312de40605390f4d7572c4b7,Ertrag: ,Avkastning: ,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,c4bd0aecdcd8bfeee1a23cb1,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
334ae8ffbb81ff4d748ef329,nix,inget,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,9cdcfe7c148dba17e5d910fe,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
334bb378b40384050953c264,Preis(€/dt),Pris (€/dt),Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,9ba20a8035f3fde819a2710c,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
33748314eb91458f1a59eab5,Bodenbearbeitung,Jordbearbetning,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,fba61beacb01e2fa4b8b5b5d,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
343e8d3275e9add5502cd3b8,Hallo,Hej,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,9bbc9202e70481f739e3427f,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
361a426b93d02c772fd7cea8,Aktion hinzufügen ...,Lägg till åtgärd …,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,c3594606258e36e5b5c176ce,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
368c8a1e3dcb3dfc3e583d59,_Betriebsdaten,_Företagsdata,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,4c85ac9a7d514ce34f18af1d,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
36eebcd0a378be056b0fdd2e,Dünger: ,Gödselmedel: ,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,71b0aeec509c8c1303de7d07,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
376996a7eeb002753c984381,Aktionen:,Åtgärder:,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,4ccc3958d63a7e9cb83fadb6,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
3776a30bcbddea1b751f5483,SQL error protokollLesen: ,SQL-fel loggLäsning: ,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,f74a688ca58dccf988d92a16,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
385a3990c655b490c3e78005,DB Feld wird geändert: ,DB-fält ändras: ,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,90fae25d7b8d2cc3b5f65946,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
38c1acb3b55e7e271278f968,Anwender:,Användare:,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,f210d16748f0f7d3f79e6f73,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
3bb01b27d40e59b2b1bdddac,Dünger:,Gödselmedel:,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,242ce78564c6c22da6f38691,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
3c54ad63f4134286fdff3e30,Dünger ändern,Ändra gödselmedel,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,512d32cc272fa6f65dd6e62e,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
3db9c9302a2b14a846d8dbee,lask.ui wird von auswertung.vala geladen,lask.ui läses in av auswertung.vala,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,01ad17bcca59bb1e6c212cd4,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
3ded60cf763eafc2ba20b6bc,Summen,Summor,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,1476c42e4989bb5ca499f04e,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
3e9d7986bd2bef358344e06d,Summe,Summa,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,e54f44c1469324e8376ce135,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
3edbce0bfe509422bf02cb83,Gelöscht,Borttagen,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,ab4ccf400d364f0d63f10aae,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
3fab0d06dc169d50172fbb41,_Felder verwalten,_Hantera fält,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,17c508c27f440b7e9813c892,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
401a70f218f09e1e55797a6b,Aktionen werden importiert,Åtgärder importeras,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,88b0be9a0d759a9356f50099,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
402107db769dbbe1453851a8,Weide,Bete,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,0f5771bcf984071c910eb8aa,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
4160e56bb305818d8eb0746e,Kosten:,Kostnader:,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,a2cc831de958c43dad4eb92e,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
4304a079a892a6e66c830570,Organische Düngung,Organisk gödsling,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,09921adc0286eb637d409cb3,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
489e85879dd00e09f3b9aa62,SQL error feldHinzufuegen: ,SQL-fel fältLäggTill: ,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,4eedb6d949845dbd8efefe7d,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
4b3eb3f9d7a64326fde7382e,DB Mittel konnte nicht geändert werden: ,DB-medel kunde inte ändras: ,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,6af0403cdf52355108d96284,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
4b446a3218f4467ab4b0857b,Felder aus aktuellem Erntejahr übernehmen,Överför fält från aktuellt skördeår,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,1e65082f75fecb3f7396f877,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
4c04cc04fb0f64a56c9acf20,ganze Seite,hel sida,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,387f7c4573b2fae9209e955f,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
4de38fd70d006e6a1524a154,toolbutton,verktygsknapp,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,cda5cb21bfd8474a741085d6,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
4ee934d4a4b5252c23615f21,DB Feld konnte nicht entfernt werden: ,DB-fält kunde inte tas bort: ,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,f1d0d04f4eccfb1d2191ee2c,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
4f1600386b01a589e7144ae4,Auswertung Kosten,Kostnadsutvärdering,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,ffa8f81a0ed97703e54391ab,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
4f61079274c20aa9fff24459,SQL error mittelHinzufuegen: ,SQL-fel medelLäggTill: ,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,fcc343ff78df40fa82b6fc81,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
50fd825027ec9a7fcb323d75,lask.ui wird von anlegenfenster.vala geladen,lask.ui läses in av anlegenfenster.vala,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,be3f065850298baf6aaaef09,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
5370100464061a4597a8ae1a,Mobilgerät gefunden: ,Mobilenhet hittades: ,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,59e04837f77ed9d9797357a3,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
540bcb2c24c2e96b03c3375b,organische Düngung,organisk gödsling,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,4be9194f9be4fc9469914f13,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
544b84739078fb464376e8b9,Arbeitserledigung:,Arbetsutförande:,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,0516d7e7e98b452eb28942e0,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
5507f72d540574e3f84b403c,Entzug (gk/ha);,Bortförsel (gk/ha);,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,3938b762b6c4d27012db9bc7,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
5652063073aba176d0bf6a8a,SQL Fehler felderLesen: ,SQL-fel fältLäsning: ,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,6dfa785e1cb65982682059cc,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
56864ca087cd85b40eb05cce,neues Feld,nytt fält,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,d4b65cb0ddaaf9641051fc7b,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
56c0538b9d9f2bdffce94ae6,Dünger,Gödselmedel,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,7d0ec99ad34d1e908a9326b9,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
579bc211640abea62da119e8,neuer mineralischer Dünger,nytt mineralgödselmedel,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,6e3b71729334c01dd30d4bec,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
584e2af71bce35e4ddd9c0a9,Betrieb importieren,Importera företag,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,eb29dd463e305862f5a62eaf,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
599587985746cfd99ecabc75,ändern,ändra,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,fca677bc6ddd7283f1e92339,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
5a43ae5d1cca76c23d358adc,Festkosten:,Fasta kostnader:,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,053326c0de346f1eee449906,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
5a77b61d98143a133bc9012b,SQL Fehler mittelLesen: ,SQL-fel medelLäsning: ,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,4d6070ab3901fe322cbcdc36,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
5d453af47db55adee1bee6e7,Preis(€/ha),Pris (€/ha),Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,6a13978590585d56c2df7400,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
5da92862f57cf8f530025921,Öffnen,Öppna,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,a95970f9b4c85201f086e7be,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
5e8c599fee79dfea865f6518,openclipart.org für das Logo,openclipart.org för logotypen,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,ba66e349ecfc7a0c55166a11,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
5e9835199d59b55815d57dcf,Drucken,Skriv ut,Codeberg:lask,lask,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,7d817ce1172ed455cda64b58,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/lask/lask/lask_sv.po,a3137fc7856c694f3e9ba522b2b88c5cd32e92592ae1e59b7155e14ffc0b9f71,{}
